cidr,country,region,city,pop,code,dns_ptr,pop_dns_ptr_match
74.244.182.0/24,CA,CA-MB,Winnipeg,mplsmnx1,msp,customer.isp.starlink.com.,False
74.244.183.0/24,CA,CA-MB,Winnipeg,mplsmnx1,msp,customer.isp.starlink.com.,False
74.244.184.0/24,BR,BR-DF,Brasilia,brsabra1,bsb,customer.isp.starlink.com.,False
74.244.185.0/24,BR,BR-DF,Brasilia,brsabra1,bsb,customer.isp.starlink.com.,False
74.244.186.0/24,KY,,George Town,mmmiflx1,mia,customer.isp.starlink.com.,False
74.244.187.0/24,KY,,George Town,mmmiflx1,mia,customer.isp.starlink.com.,False
74.244.188.0/24,SD,SD-KH,Khartoum,frntdeu1,fra,customer.isp.starlink.com.,False
74.244.189.0/24,SD,SD-KH,Khartoum,frntdeu1,fra,customer.isp.starlink.com.,False
74.244.190.0/24,DO,DO-01,Santo Domingo,mmmiflx1,mia,customer.isp.starlink.com.,False
74.244.191.0/24,DO,DO-01,Santo Domingo,mmmiflx1,mia,customer.isp.starlink.com.,False
74.244.192.0/24,DO,DO-01,Santo Domingo,mmmiflx1,mia,customer.isp.starlink.com.,False
74.244.193.0/24,DO,DO-01,Santo Domingo,mmmiflx1,mia,customer.isp.starlink.com.,False
74.244.194.0/24,ZW,ZW-HA,Harare,jhngzaf1,jnb,customer.isp.starlink.com.,False
74.244.195.0/24,ZW,ZW-HA,Harare,jhngzaf1,jnb,customer.isp.starlink.com.,False
74.244.196.0/24,ZW,ZW-HA,Harare,jhngzaf1,jnb,customer.isp.starlink.com.,False
74.244.197.0/24,ZW,ZW-HA,Harare,jhngzaf1,jnb,customer.isp.starlink.com.,False
74.244.198.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.isp.starlink.com.,False
74.244.199.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.isp.starlink.com.,False
74.244.200.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.isp.starlink.com.,False
74.244.201.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.isp.starlink.com.,False
74.244.202.0/24,US,US-GA,Atlanta,atlagax1,atl,customer.isp.starlink.com.,False
74.244.203.0/24,US,US-GA,Atlanta,atlagax1,atl,customer.isp.starlink.com.,False
74.244.204.0/24,US,US-GA,Atlanta,atlagax1,atl,customer.isp.starlink.com.,False
74.244.205.0/24,US,US-GA,Atlanta,atlagax1,atl,customer.isp.starlink.com.,False
74.244.206.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.isp.starlink.com.,False
74.244.207.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.isp.starlink.com.,False
74.244.208.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.isp.starlink.com.,False
74.244.209.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.isp.starlink.com.,False
74.244.210.0/24,US,US-FL,Miami,mmmiflx1,mia,customer.isp.starlink.com.,False
74.244.211.0/24,US,US-FL,Miami,mmmiflx1,mia,customer.isp.starlink.com.,False
74.244.212.0/24,US,US-GA,Atlanta,atlagax1,atl,customer.isp.starlink.com.,False
74.244.213.0/24,US,US-GA,Atlanta,atlagax1,atl,customer.isp.starlink.com.,False
74.244.214.0/24,US,US-CA,San Jose,snjecax1,sjc,customer.isp.starlink.com.,False
74.244.215.0/24,US,US-CA,San Jose,snjecax1,sjc,customer.isp.starlink.com.,False
74.244.216.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.isp.starlink.com.,False
74.244.217.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.isp.starlink.com.,False
74.244.218.0/24,US,US-NY,New York City,nwyynyx1,lga,customer.isp.starlink.com.,False
74.244.219.0/24,US,US-NY,New York City,nwyynyx1,lga,customer.isp.starlink.com.,False
74.244.220.0/24,US,US-NC,Charlotte,ashnvax2,iad,customer.isp.starlink.com.,False
74.244.221.0/24,US,US-NC,Charlotte,ashnvax2,iad,customer.isp.starlink.com.,False
74.244.222.0/24,BR,BR-CE,Fortaleza,frtabra1,for,customer.isp.starlink.com.,False
74.244.223.0/24,BR,BR-CE,Fortaleza,frtabra1,for,customer.isp.starlink.com.,False
87.251.28.0/24,UA,UA-30,Kyiv,wrswpol1,waw,customer.sfiabgr1.pop.starlinkisp.net.,False
87.251.29.0/24,UA,UA-30,Kyiv,wrswpol1,waw,customer.sfiabgr1.pop.starlinkisp.net.,False
91.102.182.0/24,PL,PL-14,Warsaw,wrswpol1,waw,customer.wrswpol1.pop.starlinkisp.net.,True
91.102.183.0/24,PL,PL-14,Warsaw,wrswpol1,waw,customer.wrswpol1.pop.starlinkisp.net.,True
98.97.0.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
98.97.1.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
98.97.2.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
98.97.3.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
98.97.4.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
98.97.5.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
98.97.6.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
98.97.7.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
98.97.8.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
98.97.9.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
98.97.10.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
98.97.11.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
98.97.12.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
98.97.13.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
98.97.14.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
98.97.15.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
98.97.16.0/24,US,US-VA,Ashburn,ashnvax2,iad,customer.ashnvax2.isp.starlink.com.,True
98.97.17.0/24,US,US-VA,Ashburn,ashnvax2,iad,customer.ashnvax2.isp.starlink.com.,True
98.97.18.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.19.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.20.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.21.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.22.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.23.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.24.0/24,US,US-CA,San Jose,snjecax1,sjc,customer.snjecax1.isp.starlink.com.,True
98.97.25.0/24,US,US-CA,San Jose,snjecax1,sjc,customer.snjecax1.isp.starlink.com.,True
98.97.26.0/24,US,US-CA,San Jose,snjecax1,sjc,customer.snjecax1.isp.starlink.com.,True
98.97.27.0/24,US,US-CA,San Jose,snjecax1,sjc,customer.snjecax1.isp.starlink.com.,True
98.97.28.0/24,US,US-CA,San Jose,snjecax1,sjc,customer.snjecax1.isp.starlink.com.,True
98.97.29.0/24,US,US-CA,San Jose,snjecax1,sjc,customer.snjecax1.isp.starlink.com.,True
98.97.30.0/24,US,US-CA,San Jose,snjecax1,sjc,customer.snjecax1.isp.starlink.com.,True
98.97.31.0/24,US,US-CA,San Jose,snjecax1,sjc,customer.snjecax1.isp.starlink.com.,True
98.97.32.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.33.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.34.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.35.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.36.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.37.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.38.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.39.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.40.0/24,US,US-ID,Boise,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.41.0/24,US,US-ID,Boise,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.42.0/24,US,US-OR,Portland,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.43.0/24,US,US-OR,Portland,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.44.0/24,PE,PE-LMA,Lima,limaper1,lim,customer.sttlwax1.isp.starlink.com.,False
98.97.45.0/24,PE,PE-LMA,Lima,limaper1,lim,customer.sttlwax1.isp.starlink.com.,False
98.97.46.0/24,ZM,ZM-09,Lusaka,jhngzaf1,jnb,customer.sttlwax1.isp.starlink.com.,False
98.97.47.0/24,ZM,ZM-09,Lusaka,jhngzaf1,jnb,customer.sttlwax1.isp.starlink.com.,False
98.97.48.0/24,US,US-OR,Portland,snjecax1,sjc,customer.isp.starlink.com.,False
98.97.49.0/24,US,US-OR,Portland,snjecax1,sjc,customer.isp.starlink.com.,False
98.97.50.0/24,NI,NI-MN,Managua,gtmygtm1,gua,customer.mmmiflx1.isp.starlink.com.,False
98.97.51.0/24,NI,NI-MN,Managua,gtmygtm1,gua,customer.isp.starlink.com.,False
98.97.52.0/24,CA,CA-NB,Fredericton,mntlcan1,yul,customer.isp.starlink.com.,False
98.97.53.0/24,CA,CA-NB,Fredericton,mntlcan1,yul,customer.mmmiflx1.isp.starlink.com.,False
98.97.56.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.isp.starlink.com.,True
98.97.57.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.isp.starlink.com.,True
98.97.58.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.isp.starlink.com.,True
98.97.59.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.isp.starlink.com.,True
98.97.60.0/24,US,US-CA,San Jose,snjecax1,sjc,customer.snjecax1.isp.starlink.com.,True
98.97.61.0/24,US,US-CA,San Jose,snjecax1,sjc,customer.snjecax1.isp.starlink.com.,True
98.97.62.0/24,US,US-CA,San Jose,snjecax1,sjc,customer.snjecax1.isp.starlink.com.,True
98.97.63.0/24,US,US-CA,San Jose,snjecax1,sjc,customer.snjecax1.isp.starlink.com.,True
98.97.64.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.65.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.66.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.67.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.68.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.69.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.70.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.71.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.74.0/24,LY,LY-JI,Tripoli,mlnnita1,mxp,customer.mnlaphl1.isp.starlink.com.,False
98.97.75.0/24,LY,LY-JI,Tripoli,mlnnita1,mxp,customer.mplsmnx1.isp.starlink.com.,False
98.97.76.0/24,NG,NG-LA,Lagos,lgosnga1,los,customer.isp.starlink.com.,False
98.97.77.0/24,NG,NG-LA,Lagos,lgosnga1,los,customer.isp.starlink.com.,False
98.97.79.0/24,NG,NG-LA,Lagos,lgosnga1,los,customer.lgosnga1.isp.starlink.com.,True
98.97.80.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.81.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.82.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.83.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.84.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.85.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.86.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.87.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.88.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.89.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.90.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.91.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.92.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.93.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.94.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.95.0/24,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
98.97.96.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.97.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.98.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.99.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.100.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.101.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.102.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.103.0/24,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
98.97.104.0/24,US,US-CO,Denver,dnvrcox1,den,customer.dnvrcox1.isp.starlink.com.,True
98.97.105.0/24,US,US-CO,Denver,dnvrcox1,den,customer.dnvrcox1.isp.starlink.com.,True
98.97.106.0/24,US,US-CO,Denver,dnvrcox1,den,customer.dnvrcox1.isp.starlink.com.,True
98.97.107.0/24,US,US-CO,Denver,dnvrcox1,den,customer.dnvrcox1.isp.starlink.com.,True
98.97.108.0/24,US,US-CO,Denver,dnvrcox1,den,customer.dnvrcox1.isp.starlink.com.,True
98.97.109.0/24,US,US-CO,Denver,dnvrcox1,den,customer.dnvrcox1.isp.starlink.com.,True
98.97.110.0/24,US,US-CO,Denver,dnvrcox1,den,customer.dnvrcox1.isp.starlink.com.,True
98.97.111.0/24,US,US-CO,Denver,dnvrcox1,den,customer.dnvrcox1.isp.starlink.com.,True
98.97.112.0/24,US,US-AZ,Phoenix,tmpeazx1,phx,customer.tmpeazx1.isp.starlink.com.,True
98.97.113.0/24,US,US-AZ,Phoenix,tmpeazx1,phx,customer.tmpeazx1.isp.starlink.com.,True
98.97.114.0/24,US,US-AZ,Phoenix,tmpeazx1,phx,customer.tmpeazx1.isp.starlink.com.,True
98.97.115.0/24,US,US-AZ,Phoenix,tmpeazx1,phx,customer.tmpeazx1.isp.starlink.com.,True
98.97.116.0/24,US,US-AZ,Phoenix,tmpeazx1,phx,customer.tmpeazx1.isp.starlink.com.,True
98.97.117.0/24,US,US-AZ,Phoenix,tmpeazx1,phx,customer.tmpeazx1.isp.starlink.com.,True
98.97.118.0/24,US,US-AZ,Phoenix,tmpeazx1,phx,customer.tmpeazx1.isp.starlink.com.,True
98.97.119.0/24,US,US-AZ,Phoenix,tmpeazx1,phx,customer.tmpeazx1.isp.starlink.com.,True
98.97.120.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.isp.starlink.com.,True
98.97.121.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.isp.starlink.com.,True
98.97.122.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.isp.starlink.com.,True
98.97.123.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.isp.starlink.com.,True
98.97.124.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.isp.starlink.com.,True
98.97.125.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.isp.starlink.com.,True
98.97.126.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.isp.starlink.com.,True
98.97.127.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.isp.starlink.com.,True
98.97.128.0/24,CL,CL-RM,Santiago,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
98.97.132.0/24,ZW,ZW-HA,Harare,jhngzaf1,jnb,customer.jhngzaf1.pop.starlinkisp.net.,True
98.97.133.0/24,ZW,ZW-HA,Harare,jhngzaf1,jnb,customer.jhngzaf1.pop.starlinkisp.net.,True
98.97.134.0/24,AR,AR-C,Buenos Aires,bnssarg1,eze,customer.bnssarg1.pop.starlinkisp.net.,True
98.97.135.0/24,AR,AR-C,Buenos Aires,bnssarg1,eze,customer.bnssarg1.pop.starlinkisp.net.,True
98.97.136.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.pop.starlinkisp.net.,True
98.97.137.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.pop.starlinkisp.net.,True
98.97.138.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.pop.starlinkisp.net.,True
98.97.139.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.pop.starlinkisp.net.,True
98.97.140.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.pop.starlinkisp.net.,True
98.97.141.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.pop.starlinkisp.net.,True
98.97.142.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.pop.starlinkisp.net.,True
98.97.143.0/24,US,US-CA,Los Angeles,lsancax1,lax,customer.lsancax1.pop.starlinkisp.net.,True
98.97.144.0/24,GT,GT-01,Guatemala City,gtmygtm1,gua,customer.wrswpol1.pop.starlinkisp.net.,False
98.97.145.0/24,GT,GT-01,Guatemala City,gtmygtm1,gua,customer.dohaqat1.pop.starlinkisp.net.,False
98.97.146.0/24,MX,MX-CMX,Mexico City,tmpeazx1,phx,customer.tmpeazx1.pop.starlinkisp.net.,True
98.97.147.0/24,MX,MX-CMX,Mexico City,tmpeazx1,phx,customer.tmpeazx1.pop.starlinkisp.net.,True
98.97.148.0/24,AR,AR-C,Buenos Aires,bnssarg1,eze,customer.bnssarg1.pop.starlinkisp.net.,True
98.97.149.0/24,AR,AR-C,Buenos Aires,bnssarg1,eze,customer.bnssarg1.pop.starlinkisp.net.,True
98.97.150.0/24,MZ,MZ-MPM,Maputo,jhngzaf1,jnb,customer.nrbiken1.pop.starlinkisp.net.,False
98.97.151.0/24,MZ,MZ-MPM,Maputo,jhngzaf1,jnb,customer.jhngzaf1.pop.starlinkisp.net.,True
98.97.152.0/24,US,US-VA,Ashburn,ashnvax2,iad,customer.ashnvax2.pop.starlinkisp.net.,True
98.97.153.0/24,US,US-VA,Ashburn,ashnvax2,iad,customer.ashnvax2.pop.starlinkisp.net.,True
98.97.154.0/24,US,US-VA,Ashburn,ashnvax2,iad,customer.ashnvax2.pop.starlinkisp.net.,True
98.97.155.0/24,US,US-VA,Ashburn,ashnvax2,iad,customer.ashnvax2.pop.starlinkisp.net.,True
98.97.156.0/24,BR,BR-SP,Sao Paulo,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
98.97.157.0/24,BR,BR-SP,Sao Paulo,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
98.97.162.0/24,MW,MW-LI,Lilongwe,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
98.97.163.0/24,MW,MW-LI,Lilongwe,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
98.97.164.0/24,US,US-MT,Billings,clgycan1,yyc,customer.clgycan1.pop.starlinkisp.net.,True
98.97.165.0/24,US,US-MT,Billings,clgycan1,yyc,customer.clgycan1.pop.starlinkisp.net.,True
98.97.166.0/24,US,US-FL,Miami,mmmiflx1,mia,customer.mmmiflx1.pop.starlinkisp.net.,True
98.97.167.0/24,US,US-FL,Miami,mmmiflx1,mia,customer.mmmiflx1.pop.starlinkisp.net.,True
98.97.168.0/24,US,US-GA,Atlanta,atlagax1,atl,customer.atlagax1.pop.starlinkisp.net.,True
98.97.169.0/24,US,US-GA,Atlanta,atlagax1,atl,customer.atlagax1.pop.starlinkisp.net.,True
98.97.170.0/24,US,US-GA,Atlanta,atlagax1,atl,customer.atlagax1.pop.starlinkisp.net.,True
98.97.171.0/24,US,US-GA,Atlanta,atlagax1,atl,customer.atlagax1.pop.starlinkisp.net.,True
98.97.172.0/24,US,US-GA,Atlanta,atlagax1,atl,customer.atlagax1.pop.starlinkisp.net.,True
98.97.173.0/24,US,US-GA,Atlanta,atlagax1,atl,customer.atlagax1.pop.starlinkisp.net.,True
98.97.174.0/24,US,US-GA,Atlanta,atlagax1,atl,customer.atlagax1.pop.starlinkisp.net.,True
98.97.175.0/24,US,US-GA,Atlanta,atlagax1,atl,customer.atlagax1.pop.starlinkisp.net.,True
98.97.176.0/24,KE,KE-30,Nairobi,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
98.97.177.0/24,KE,KE-30,Nairobi,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
98.97.178.0/24,MX,MX-CMX,Mexico City,gtmygtm1,gua,customer.gtmygtm1.pop.starlinkisp.net.,True
98.97.179.0/24,MX,MX-CMX,Mexico City,gtmygtm1,gua,customer.gtmygtm1.pop.starlinkisp.net.,True
98.97.186.0/24,US,US-FL,Miami,mmmiflx1,mia,customer.mmmiflx1.pop.starlinkisp.net.,True
98.97.187.0/24,US,US-FL,Miami,mmmiflx1,mia,customer.mmmiflx1.pop.starlinkisp.net.,True
98.97.188.0/24,US,US-AZ,Phoenix,tmpeazx1,phx,customer.tmpeazx1.pop.starlinkisp.net.,True
98.97.189.0/24,US,US-AZ,Phoenix,tmpeazx1,phx,customer.tmpeazx1.pop.starlinkisp.net.,True
103.228.240.0/24,ID,ID-JK,Jakarta,jtnaidn2,jkt,customer.jtnaidn2.pop.starlinkisp.net.,True
116.91.208.0/24,PH,PH-00,Manila,mnlaphl1,mnl,customer.mnlaphl1.pop.starlinkisp.net.,True
116.91.209.0/24,PH,PH-00,Manila,mnlaphl1,mnl,customer.mnlaphl1.pop.starlinkisp.net.,True
116.91.210.0/24,AU,AU-NSW,Sydney,sydyaus1,syd,customer.sydyaus1.pop.starlinkisp.net.,True
116.91.211.0/24,AU,AU-NSW,Sydney,sydyaus1,syd,customer.sydyaus1.pop.starlinkisp.net.,True
116.91.212.0/24,AU,AU-VIC,Melbourne,mlbeaus1,mel,customer.mlbeaus1.pop.starlinkisp.net.,True
116.91.213.0/24,AU,AU-VIC,Melbourne,mlbeaus1,mel,customer.mlbeaus1.pop.starlinkisp.net.,True
116.91.216.0/24,AU,AU-WA,Perth,prthaus1,per,customer.prthaus1.pop.starlinkisp.net.,True
116.91.218.0/24,NZ,NZ-CAN,Christchurch,chrhnzl1,chc,customer.chrhnzl1.pop.starlinkisp.net.,True
116.91.219.0/24,NZ,NZ-CAN,Christchurch,chrhnzl1,chc,customer.chrhnzl1.pop.starlinkisp.net.,True
116.91.220.0/24,AU,AU-VIC,Melbourne,mlbeaus1,mel,customer.mlbeaus1.pop.starlinkisp.net.,True
116.91.221.0/24,AU,AU-VIC,Melbourne,mlbeaus1,mel,customer.mlbeaus1.pop.starlinkisp.net.,True
116.91.222.0/24,AU,AU-VIC,Melbourne,mlbeaus1,mel,customer.mlbeaus1.pop.starlinkisp.net.,True
116.91.223.0/24,AU,AU-VIC,Melbourne,mlbeaus1,mel,customer.mlbeaus1.pop.starlinkisp.net.,True
116.254.96.0/24,ID,ID-JK,Jakarta,jtnaidn2,jkt,customer.jtnaidn2.pop.starlinkisp.net.,True
116.254.97.0/24,ID,ID-JK,Jakarta,jtnaidn2,jkt,customer.jtnaidn2.pop.starlinkisp.net.,True
116.254.98.0/24,ID,ID-JK,Jakarta,jtnaidn2,jkt,customer.jtnaidn2.pop.starlinkisp.net.,True
116.254.99.0/24,ID,ID-JK,Jakarta,jtnaidn2,jkt,customer.jtnaidn2.pop.starlinkisp.net.,True
129.222.0.0/24,US,US-FL,Miami,mmmiflx1,mia,customer.mmmiflx1.pop.starlinkisp.net.,True
129.222.1.0/24,US,US-FL,Miami,mmmiflx1,mia,customer.mmmiflx1.pop.starlinkisp.net.,True
129.222.2.0/24,US,US-VA,Ashburn,ashnvax2,iad,customer.ashnvax2.pop.starlinkisp.net.,True
129.222.3.0/24,US,US-VA,Ashburn,ashnvax2,iad,customer.ashnvax2.pop.starlinkisp.net.,True
129.222.4.0/24,US,US-VA,Ashburn,ashnvax2,iad,customer.ashnvax2.pop.starlinkisp.net.,True
129.222.5.0/24,US,US-VA,Ashburn,ashnvax2,iad,customer.ashnvax2.pop.starlinkisp.net.,True
129.222.6.0/24,US,US-VA,Ashburn,ashnvax2,iad,customer.ashnvax2.pop.starlinkisp.net.,True
129.222.7.0/24,US,US-VA,Ashburn,ashnvax2,iad,customer.ashnvax2.pop.starlinkisp.net.,True
129.222.8.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.pop.starlinkisp.net.,True
129.222.9.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.pop.starlinkisp.net.,True
129.222.10.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.pop.starlinkisp.net.,True
129.222.11.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.pop.starlinkisp.net.,True
129.222.12.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.pop.starlinkisp.net.,True
129.222.13.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.pop.starlinkisp.net.,True
129.222.14.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.pop.starlinkisp.net.,True
129.222.15.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.pop.starlinkisp.net.,True
129.222.16.0/24,US,US-IL,Chicago,chcoilx1,ord,customer.chcoilx1.pop.starlinkisp.net.,True
