cidr,country,region,city,pop,code,dns_ptr,pop_dns_ptr_match
98.97.131.0/25,BR,BR-SP,Sao Paulo,bnssarg1,eze,customer.bnssarg1.pop.starlinkisp.net.,True
98.97.131.128/25,BR,BR-SP,Sao Paulo,bnssarg1,eze,customer.bnssarg1.pop.starlinkisp.net.,True
98.97.135.128/25,AR,AR-C,Buenos Aires,bnssarg1,eze,customer.bnssarg1.pop.starlinkisp.net.,True
98.97.150.0/25,MZ,MZ-MPM,Maputo,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
98.97.150.128/25,MZ,MZ-MPM,Maputo,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
98.97.151.0/25,MZ,MZ-MPM,Maputo,jhngzaf1,jnb,customer.jhngzaf1.pop.starlinkisp.net.,True
98.97.151.128/25,MZ,MZ-MPM,Maputo,jhngzaf1,jnb,customer.jhngzaf1.pop.starlinkisp.net.,True
98.97.158.0/25,SD,SD-KH,Khartoum,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
98.97.158.128/25,SD,SD-KH,Khartoum,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
98.97.160.0/25,ZM,ZM-09,Lusaka,jhngzaf1,jnb,customer.jhngzaf1.pop.starlinkisp.net.,True
98.97.160.128/25,ZM,ZM-09,Lusaka,jhngzaf1,jnb,customer.jhngzaf1.pop.starlinkisp.net.,True
98.97.161.0/25,CA,CA-ON,Toronto,ashnvax2,iad,customer.ashnvax2.pop.starlinkisp.net.,True
98.97.161.128/25,CA,CA-ON,Toronto,ashnvax2,iad,customer.ashnvax2.pop.starlinkisp.net.,True
98.97.181.0/25,YT,,Mayotte,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
98.97.181.128/25,YT,,Mayotte,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
98.97.182.0/25,BH,BH-13,Manama,dohaqat1,doh,customer.dohaqat1.pop.starlinkisp.net.,True
98.97.182.128/25,BH,BH-13,Manama,dohaqat1,doh,customer.dohaqat1.pop.starlinkisp.net.,True
98.97.183.0/25,SD,SD-KH,Khartoum,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
98.97.183.128/25,SD,SD-KH,Khartoum,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
98.97.185.0/25,ZW,ZW-HA,Harare,jhngzaf1,jnb,customer.jhngzaf1.pop.starlinkisp.net.,True
98.97.185.128/25,ZW,ZW-HA,Harare,jhngzaf1,jnb,customer.jhngzaf1.pop.starlinkisp.net.,True
98.97.190.0/25,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.pop.starlinkisp.net.,True
98.97.190.128/25,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.pop.starlinkisp.net.,True
98.97.191.0/25,SD,SD-KH,Khartoum,sfiabgr1,sof,customer.sfiabgr1.pop.starlinkisp.net.,True
98.97.191.128/25,SD,SD-KH,Khartoum,sfiabgr1,sof,customer.sfiabgr1.pop.starlinkisp.net.,True
102.215.56.0/25,NG,NG-LA,Lagos,lgosnga1,los,customer.lgosnga1.pop.starlinkisp.net.,True
102.215.56.128/25,NG,NG-LA,Lagos,lgosnga1,los,customer.lgosnga1.pop.starlinkisp.net.,True
103.114.116.0/25,ID,ID-JK,Jakarta,jtnaidn2,jkt,,False
103.114.116.128/25,ID,ID-JK,Jakarta,jtnaidn2,jkt,,False
103.184.179.0/25,ID,ID-JK,Jakarta,jtnaidn2,jkt,0-179-184-103.host.net.id.,False
103.184.179.128/25,ID,ID-JK,Jakarta,jtnaidn2,jkt,128-179-184-103.host.net.id.,False
103.228.242.0/25,ID,ID-JK,Jakarta,jtnaidn2,jkt,customer.jtnaidn2.pop.starlinkisp.net.,True
103.228.242.128/25,ID,ID-JK,Jakarta,jtnaidn2,jkt,customer.jtnaidn2.pop.starlinkisp.net.,True
103.228.243.0/25,ID,ID-JK,Jakarta,jtnaidn2,jkt,customer.jtnaidn2.pop.starlinkisp.net.,True
103.228.243.128/25,ID,ID-JK,Jakarta,jtnaidn2,jkt,customer.jtnaidn2.pop.starlinkisp.net.,True
103.235.92.0/25,PH,PH-00,Manila,mnlaphl1,mnl,customer.mnlaphl1.isp.starlink.com.,True
103.235.92.128/25,PH,PH-00,Manila,mnlaphl1,mnl,customer.mnlaphl1.isp.starlink.com.,True
103.235.93.0/25,PH,PH-00,Manila,mnlaphl1,mnl,customer.mnlaphl1.pop.starlinkisp.net.,True
103.235.93.128/25,PH,PH-00,Manila,mnlaphl1,mnl,customer.mnlaphl1.pop.starlinkisp.net.,True
103.235.94.0/25,PH,PH-00,Manila,mnlaphl1,mnl,customer.mnlaphl1.pop.starlinkisp.net.,True
103.235.94.128/25,PH,PH-00,Manila,mnlaphl1,mnl,customer.mnlaphl1.pop.starlinkisp.net.,True
103.235.95.0/25,PH,PH-00,Manila,mnlaphl1,mnl,customer.mnlaphl1.pop.starlinkisp.net.,True
103.235.95.128/25,PH,PH-00,Manila,mnlaphl1,mnl,customer.mnlaphl1.pop.starlinkisp.net.,True
116.91.215.0/25,NZ,NZ-AUK,Auckland,acklnzl1,akl,customer.acklnzl1.pop.starlinkisp.net.,True
116.91.215.128/25,NZ,NZ-AUK,Auckland,acklnzl1,akl,customer.acklnzl1.pop.starlinkisp.net.,True
116.91.217.0/25,AU,AU-WA,Perth,prthaus1,per,customer.prthaus1.pop.starlinkisp.net.,True
116.91.217.128/25,AU,AU-WA,Perth,prthaus1,per,customer.prthaus1.pop.starlinkisp.net.,True
119.11.205.0/25,ID,ID-JK,Jakarta,jtnaidn2,jkt,customer.jtnaidn2.pop.starlinkisp.net.,True
119.11.205.128/25,ID,ID-JK,Jakarta,jtnaidn2,jkt,customer.jtnaidn2.pop.starlinkisp.net.,True
129.222.56.0/25,MX,MX-CMX,Mexico City,tmpeazx1,phx,customer.tmpeazx1.pop.starlinkisp.net.,True
129.222.56.128/25,MX,MX-CMX,Mexico City,tmpeazx1,phx,customer.tmpeazx1.pop.starlinkisp.net.,True
129.222.57.0/25,HN,HN-FM,Tegucigalpa,gtmygtm1,gua,customer.gtmygtm1.pop.starlinkisp.net.,True
129.222.57.128/25,HN,HN-FM,Tegucigalpa,gtmygtm1,gua,customer.gtmygtm1.pop.starlinkisp.net.,True
129.222.65.0/25,MX,MX-CMX,Mexico City,qrtomex1,qro,customer.qrtomex1.pop.starlinkisp.net.,True
129.222.65.128/25,MX,MX-CMX,Mexico City,qrtomex1,qro,customer.qrtomex1.pop.starlinkisp.net.,True
129.222.66.128/25,US,US-HI,Honolulu,acklnzl1,akl,customer.acklnzl1.pop.starlinkisp.net.,True
129.222.67.0/25,US,US-AZ,Phoenix,tmpeazx1,phx,customer.tmpeazx1.pop.starlinkisp.net.,True
129.222.67.128/25,US,US-AZ,Phoenix,tmpeazx1,phx,customer.tmpeazx1.pop.starlinkisp.net.,True
129.222.116.0/25,SS,SS-EC,Juba,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
129.222.116.128/25,SS,SS-EC,Juba,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
129.222.117.0/25,CY,CY-01,Nicosia,sfiabgr1,sof,customer.sfiabgr1.pop.starlinkisp.net.,True
129.222.117.128/25,CY,CY-01,Nicosia,sfiabgr1,sof,customer.sfiabgr1.pop.starlinkisp.net.,True
129.222.143.0/25,US,US-AZ,Phoenix,tmpeazx1,phx,customer.tmpeazx1.pop.starlinkisp.net.,True
129.222.143.128/25,US,US-AZ,Phoenix,tmpeazx1,phx,customer.tmpeazx1.pop.starlinkisp.net.,True
129.222.164.0/25,SD,SD-KH,Khartoum,nrbiken1,nbo,customer.rdmdwax3.pop.starlinkisp.net.,False
129.222.164.128/25,SD,SD-KH,Khartoum,nrbiken1,nbo,customer.rdmdwax3.pop.starlinkisp.net.,False
129.222.165.0/25,MG,MG-T,Antananarivo,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
129.222.165.128/25,MG,MG-T,Antananarivo,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
129.222.182.0/25,PE,PE-LMA,Lima,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
129.222.182.128/25,PE,PE-LMA,Lima,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
129.222.190.0/25,CY,CY-01,Nicosia,sfiabgr1,sof,customer.sfiabgr1.pop.starlinkisp.net.,True
129.222.190.128/25,CY,CY-01,Nicosia,sfiabgr1,sof,customer.sfiabgr1.pop.starlinkisp.net.,True
129.224.200.128/25,BS,BS-NP,Nassau,mmmiflx1,mia,customer.mmmiflx1.pop.starlinkisp.net.,True
129.224.209.0/25,VE,VE-A,Caracas,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
129.224.209.128/25,VE,VE-A,Caracas,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
135.129.114.0/25,AR,AR-C,Buenos Aires,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
135.129.114.128/25,AR,AR-C,Buenos Aires,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
135.129.117.0/25,US,US-UT,Salt Lake City,sltyutx1,pvu,customer.sltyutx1.pop.starlinkisp.net.,True
135.129.117.128/25,US,US-UT,Salt Lake City,sltyutx1,pvu,customer.sltyutx1.pop.starlinkisp.net.,True
135.129.119.0/25,US,US-FL,Miami,mmmiflx1,mia,customer.mmmiflx1.pop.starlinkisp.net.,True
135.129.119.128/25,US,US-FL,Miami,mmmiflx1,mia,customer.mmmiflx1.pop.starlinkisp.net.,True
135.129.122.0/25,CA,CA-ON,Toronto,nwyynyx1,lga,customer.mplsmnx1.pop.starlinkisp.net.,False
135.129.122.128/25,CA,CA-ON,Toronto,nwyynyx1,lga,customer.mplsmnx1.pop.starlinkisp.net.,False
135.129.123.0/25,US,US-UT,Salt Lake City,sltyutx1,pvu,customer.sltyutx1.pop.starlinkisp.net.,True
135.129.123.128/25,US,US-UT,Salt Lake City,sltyutx1,pvu,customer.sltyutx1.pop.starlinkisp.net.,True
135.129.244.0/25,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.pop.starlinkisp.net.,True
135.129.244.128/25,US,US-WA,Seattle,sttlwax1,sea,customer.sttlwax1.pop.starlinkisp.net.,True
138.84.36.0/25,DO,DO-01,Santo Domingo,mmmiflx1,mia,customer.mmmiflx1.pop.starlinkisp.net.,True
138.84.36.128/25,DO,DO-01,Santo Domingo,mmmiflx1,mia,customer.mmmiflx1.pop.starlinkisp.net.,True
138.84.37.0/25,CL,CL-RM,Santiago,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
138.84.37.128/25,CL,CL-RM,Santiago,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
138.84.38.0/25,PE,PE-LMA,Lima,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
138.84.38.128/25,PE,PE-LMA,Lima,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
138.84.40.0/25,CO,CO-DC,Bogota,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
138.84.40.128/25,CO,CO-DC,Bogota,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
138.84.42.0/25,BR,BR-CE,Fortaleza,frtabra1,for,customer.frtabra1.pop.starlinkisp.net.,True
138.84.42.128/25,BR,BR-CE,Fortaleza,frtabra1,for,customer.frtabra1.pop.starlinkisp.net.,True
138.84.43.0/25,BR,BR-SP,Sao Paulo,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
138.84.43.128/25,BR,BR-SP,Sao Paulo,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
138.84.46.0/25,PA,PA-8,Panama City,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
138.84.47.0/25,CL,CL-RM,Santiago,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
138.84.47.128/25,CL,CL-RM,Santiago,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
138.84.49.0/25,CO,CO-DC,Bogota,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
138.84.49.128/25,CO,CO-DC,Bogota,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
138.84.50.0/25,CO,CO-DC,Bogota,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
138.84.50.128/25,CO,CO-DC,Bogota,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
138.84.60.0/25,MX,MX-CMX,Mexico City,qrtomex1,qro,customer.qrtomex1.pop.starlinkisp.net.,True
138.84.60.128/25,MX,MX-CMX,Mexico City,qrtomex1,qro,customer.qrtomex1.pop.starlinkisp.net.,True
138.84.61.0/25,MX,MX-CMX,Mexico City,dllstxx1,dfw,customer.dllstxx1.pop.starlinkisp.net.,True
143.105.4.0/25,CA,CA-ON,Toronto,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
143.105.4.128/25,CA,CA-ON,Toronto,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
143.105.5.0/25,YT,,Mayotte,nrbiken1,nbo,customer.nrbiken1.isp.starlink.com.,True
143.105.5.128/25,YT,,Mayotte,nrbiken1,nbo,customer.nrbiken1.isp.starlink.com.,True
143.105.7.0/25,CA,CA-ON,Toronto,mntlcan1,yul,customer.mntlcan1.isp.starlink.com.,True
143.105.7.128/25,CA,CA-ON,Toronto,mntlcan1,yul,customer.mntlcan1.isp.starlink.com.,True
143.105.18.0/25,MX,MX-CMX,Mexico City,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.18.128/25,MX,MX-CMX,Mexico City,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.28.0/25,GP,,Basse-Terre,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.28.128/25,GP,,Basse-Terre,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.33.0/25,VI,,Charlotte Amalie,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.33.128/25,VI,,Charlotte Amalie,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.34.0/25,BS,BS-NP,Nassau,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.34.128/25,BS,BS-NP,Nassau,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.42.0/25,HT,HT-OU,Port-au-Prince,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.42.128/25,HT,HT-OU,Port-au-Prince,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.43.0/25,JM,JM-01,Kingston,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.44.0/25,PR,,San Juan,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.44.128/25,PR,,San Juan,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.45.128/25,SL,SL-W,Freetown,lgosnga1,los,customer.lgosnga1.isp.starlink.com.,True
143.105.64.0/25,BS,BS-NP,Nassau,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.64.128/25,BS,BS-NP,Nassau,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.65.0/25,CA,CA-ON,Toronto,mplsmnx1,msp,customer.mplsmnx1.isp.starlink.com.,True
143.105.65.128/25,CA,CA-ON,Toronto,mplsmnx1,msp,customer.mplsmnx1.isp.starlink.com.,True
143.105.66.128/25,PA,PA-8,Panama City,gtmygtm1,gua,customer.gtmygtm1.isp.starlink.com.,True
143.105.67.0/25,PA,PA-8,Panama City,bgtacol1,bog,customer.bgtacol1.isp.starlink.com.,True
143.105.67.128/25,PA,PA-8,Panama City,bgtacol1,bog,customer.bgtacol1.isp.starlink.com.,True
143.105.74.0/25,MZ,MZ-MPM,Maputo,jhngzaf1,jnb,customer.jhngzaf1.isp.starlink.com.,True
143.105.74.128/25,MZ,MZ-MPM,Maputo,jhngzaf1,jnb,customer.jhngzaf1.isp.starlink.com.,True
143.105.75.0/25,SD,SD-KH,Khartoum,nrbiken1,nbo,customer.nrbiken1.isp.starlink.com.,True
143.105.75.128/25,SD,SD-KH,Khartoum,nrbiken1,nbo,customer.nrbiken1.isp.starlink.com.,True
143.105.80.0/25,MG,MG-T,Antananarivo,jhngzaf1,jnb,customer.jhngzaf1.isp.starlink.com.,True
143.105.80.128/25,MG,MG-T,Antananarivo,jhngzaf1,jnb,customer.jhngzaf1.isp.starlink.com.,True
143.105.81.0/25,DO,DO-01,Santo Domingo,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.81.128/25,DO,DO-01,Santo Domingo,mmmiflx1,mia,customer.mmmiflx1.isp.starlink.com.,True
143.105.113.0/25,MW,MW-LI,Lilongwe,jhngzaf1,jnb,customer.jhngzaf1.isp.starlink.com.,True
143.105.113.128/25,MW,MW-LI,Lilongwe,jhngzaf1,jnb,customer.jhngzaf1.isp.starlink.com.,True
143.105.120.0/25,CA,CA-ON,Toronto,mntlcan1,yul,customer.mntlcan1.isp.starlink.com.,True
143.105.120.128/25,CA,CA-ON,Toronto,mntlcan1,yul,customer.mntlcan1.isp.starlink.com.,True
143.105.121.0/25,CA,CA-ON,Toronto,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
143.105.121.128/25,CA,CA-ON,Toronto,chcoilx1,ord,customer.chcoilx1.isp.starlink.com.,True
143.105.146.0/25,VE,VE-A,Caracas,bgtacol1,bog,customer.bgtacol1.isp.starlink.com.,True
143.105.146.128/25,VE,VE-A,Caracas,bgtacol1,bog,customer.bgtacol1.isp.starlink.com.,True
145.224.80.0/25,NL,NL-NH,Amsterdam,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.80.128/25,NL,NL-NH,Amsterdam,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.81.0/25,IT,IT-62,Rome,sfiabgr1,sof,customer.sfiabgr1.pop.starlinkisp.net.,True
145.224.81.128/25,IT,IT-62,Rome,sfiabgr1,sof,customer.sfiabgr1.pop.starlinkisp.net.,True
145.224.84.0/25,BE,BE-BRU,Brussels,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.84.128/25,BE,BE-BRU,Brussels,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.87.0/25,DE,DE-BE,Berlin,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.87.128/25,DE,DE-BE,Berlin,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.92.0/25,GG,,Saint Peter Port,lndngbr1,lhr,customer.lndngbr1.pop.starlinkisp.net.,True
145.224.94.0/25,UA,UA-30,Kyiv,wrswpol1,waw,customer.wrswpol1.pop.starlinkisp.net.,True
145.224.94.128/25,UA,UA-30,Kyiv,wrswpol1,waw,customer.wrswpol1.pop.starlinkisp.net.,True
145.224.95.0/25,ZM,ZM-09,Lusaka,jhngzaf1,jnb,customer.nrbiken1.pop.starlinkisp.net.,False
145.224.95.128/25,ZM,ZM-09,Lusaka,jhngzaf1,jnb,customer.nrbiken1.pop.starlinkisp.net.,False
145.224.96.0/25,DE,DE-BE,Berlin,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.96.128/25,DE,DE-BE,Berlin,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.97.0/25,NL,NL-NH,Amsterdam,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.97.128/25,NL,NL-NH,Amsterdam,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.98.0/25,SE,SE-AB,Stockholm,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.98.128/25,SE,SE-AB,Stockholm,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.99.0/25,YE,YE-AD,Aden,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.99.128/25,YE,YE-AD,Aden,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.108.0/25,BG,BG-22,Sofia,sfiabgr1,sof,customer.sfiabgr1.pop.starlinkisp.net.,True
145.224.108.128/25,BG,BG-22,Sofia,sfiabgr1,sof,customer.sfiabgr1.pop.starlinkisp.net.,True
145.224.116.0/25,FR,FR-IDF,Paris,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.116.128/25,FR,FR-IDF,Paris,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.117.0/25,FR,FR-IDF,Paris,mdrdesp1,mad,customer.mdrdesp1.pop.starlinkisp.net.,True
145.224.117.128/25,FR,FR-IDF,Paris,mdrdesp1,mad,customer.mdrdesp1.pop.starlinkisp.net.,True
145.224.122.0/25,UA,UA-30,Kyiv,wrswpol1,waw,customer.wrswpol1.pop.starlinkisp.net.,True
145.224.122.128/25,UA,UA-30,Kyiv,wrswpol1,waw,customer.wrswpol1.pop.starlinkisp.net.,True
145.224.123.0/25,UA,UA-30,Kyiv,wrswpol1,waw,customer.wrswpol1.pop.starlinkisp.net.,True
145.224.123.128/25,UA,UA-30,Kyiv,wrswpol1,waw,customer.wrswpol1.pop.starlinkisp.net.,True
145.224.124.0/25,ES,ES-MD,Madrid,mdrdesp1,mad,customer.mdrdesp1.pop.starlinkisp.net.,True
145.224.124.128/25,ES,ES-MD,Madrid,mdrdesp1,mad,customer.mdrdesp1.pop.starlinkisp.net.,True
145.224.125.0/25,YE,YE-AD,Aden,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
145.224.125.128/25,YE,YE-AD,Aden,nrbiken1,nbo,customer.nrbiken1.pop.starlinkisp.net.,True
145.224.127.0/25,YE,YE-AD,Aden,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
145.224.127.128/25,YE,YE-AD,Aden,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
148.222.130.0/25,AR,AR-C,Buenos Aires,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
148.222.130.128/25,AR,AR-C,Buenos Aires,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
148.222.131.0/25,AR,AR-C,Buenos Aires,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
148.222.131.128/25,AR,AR-C,Buenos Aires,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
148.222.196.0/25,PE,PE-LMA,Lima,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
148.222.196.128/25,PE,PE-LMA,Lima,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
148.222.197.0/25,BR,BR-SP,Sao Paulo,splobra1,gru,customer.splobra1.pop.starlinkisp.net.,True
148.222.197.128/25,BR,BR-SP,Sao Paulo,splobra1,gru,customer.splobra1.pop.starlinkisp.net.,True
148.222.200.0/25,CO,CO-DC,Bogota,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
148.222.200.128/25,CO,CO-DC,Bogota,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
148.222.201.0/25,EC,EC-P,Quito,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
148.222.201.128/25,EC,EC-P,Quito,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
148.222.216.0/25,BR,BR-SP,Sao Paulo,splobra1,gru,customer.splobra1.pop.starlinkisp.net.,True
148.222.216.128/25,BR,BR-SP,Sao Paulo,splobra1,gru,customer.splobra1.pop.starlinkisp.net.,True
148.222.217.0/25,AR,AR-C,Buenos Aires,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
148.222.217.128/25,AR,AR-C,Buenos Aires,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
148.222.220.0/25,CL,CL-RM,Santiago,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
148.222.220.128/25,CL,CL-RM,Santiago,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
148.222.221.0/25,CL,CL-RM,Santiago,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
148.222.221.128/25,CL,CL-RM,Santiago,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
148.222.222.0/25,AR,AR-C,Buenos Aires,bnssarg1,eze,customer.sntochl1.pop.starlinkisp.net.,False
148.222.222.128/25,AR,AR-C,Buenos Aires,bnssarg1,eze,customer.sntochl1.pop.starlinkisp.net.,False
149.19.161.0/25,BR,BR-SP,Sao Paulo,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
149.19.161.128/25,BR,BR-SP,Sao Paulo,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
149.19.162.0/25,CO,CO-DC,Bogota,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
149.19.162.128/25,CO,CO-DC,Bogota,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
149.19.163.0/25,EC,EC-P,Quito,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
149.19.163.128/25,EC,EC-P,Quito,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
149.19.168.0/25,MX,MX-CMX,Mexico City,qrtomex1,qro,customer.qrtomex1.pop.starlinkisp.net.,True
149.19.168.128/25,MX,MX-CMX,Mexico City,qrtomex1,qro,customer.qrtomex1.pop.starlinkisp.net.,True
149.19.170.0/25,MX,MX-CMX,Mexico City,lsancax1,lax,customer.lsancax1.pop.starlinkisp.net.,True
149.19.170.128/25,MX,MX-CMX,Mexico City,lsancax1,lax,customer.lsancax1.pop.starlinkisp.net.,True
149.19.171.0/25,MX,MX-CMX,Mexico City,lsancax1,lax,customer.lsancax1.pop.starlinkisp.net.,True
149.19.171.128/25,MX,MX-CMX,Mexico City,lsancax1,lax,customer.lsancax1.pop.starlinkisp.net.,True
150.228.26.0/25,FR,FR-IDF,Paris,lndngbr1,lhr,,False
150.228.26.128/25,FR,FR-IDF,Paris,lndngbr1,lhr,,False
150.228.27.0/25,NL,NL-NH,Amsterdam,frntdeu1,fra,,False
150.228.27.128/25,NL,NL-NH,Amsterdam,frntdeu1,fra,,False
150.228.145.0/25,MY,MY-14,Kuala Lumpur,mnlaphl1,mnl,,False
150.228.145.128/25,MY,MY-14,Kuala Lumpur,mnlaphl1,mnl,,False
150.228.212.0/25,GU,,Hagatna,mnlaphl1,mnl,,False
150.228.212.128/25,FM,FM-PNI,Palikir,mnlaphl1,mnl,,False
150.228.213.0/25,MP,,Saipan,mnlaphl1,mnl,,False
150.228.213.128/25,BN,BN-BM,Bandar Seri Begawan,mnlaphl1,mnl,,False
169.155.232.0/25,IT,IT-25,Milan,mlnnita1,mxp,customer.mlnnita1.pop.starlinkisp.net.,True
169.155.232.128/25,IT,IT-25,Milan,mlnnita1,mxp,customer.mlnnita1.pop.starlinkisp.net.,True
169.155.233.0/25,ES,ES-MD,Madrid,mdrdesp1,mad,customer.mdrdesp1.pop.starlinkisp.net.,True
169.155.233.128/25,ES,ES-MD,Madrid,mdrdesp1,mad,customer.mdrdesp1.pop.starlinkisp.net.,True
169.155.242.0/25,UA,UA-30,Kyiv,sfiabgr1,sof,customer.sfiabgr1.pop.starlinkisp.net.,True
169.155.242.128/25,UA,UA-30,Kyiv,sfiabgr1,sof,customer.sfiabgr1.pop.starlinkisp.net.,True
169.155.243.0/25,PL,PL-14,Warsaw,wrswpol1,waw,customer.wrswpol1.pop.starlinkisp.net.,True
